icao,lat1,lon1,lat2,lon2,width,sign
U79,45.37944400,-115.20472200,45.37888900,-115.18888900,60.96,07
U79,45.38611100,-115.20027800,45.37888900,-115.19666700,42.67,15
5PA8,41.55046230,-076.05290562,41.54968992,-076.04638940,30.48,11
TA85,33.32053313,-096.23449008,33.32580131,-096.22990938,7.62,03
T00,29.77273300,-094.66610000,29.76756400,-094.65871400,18.29,12
T00,29.77300000,-094.66519400,29.76675000,-094.66519400,91.44,17
T90,29.80916700,-094.43111100,29.79916700,-094.43111100,22.86,18
LFJY,49.01828114,005.86376106,49.03263486,005.88837294,45.11,05
LFJY,49.02324454,005.87134836,49.02827946,005.87998164,30.48,05L
FY0N,-25.55000000,016.75000000,-25.55000000,016.75010000,10.06,09
MP24,08.59387200,-079.88935600,08.58304700,-079.89008100,24.99,18
SACT,-30.35444500,-066.29499800,-30.33611100,-066.29222100,29.87,01
6PS3,41.95857894,-077.42901722,41.95934104,-077.42320502,30.48,09
LFGX,46.76089988,005.81992070,46.76798812,005.82174530,79.86,01
OH24,41.52179284,-080.86341214,41.52276160,-080.85287398,18.29,09
KYKN,42.92430000,-097.39435300,42.91153600,-097.37965300,30.48,13
KYKN,42.91013100,-097.38630800,42.91876100,-097.38169700,22.86,01
5TS2,30.48137506,-097.31969893,30.47736604,-097.31862497,19.81,16
SCRA,-26.33181900,-070.61333900,-26.33326400,-070.60128100,29.87,09
VA89,37.56237933,-075.92792296,37.56677399,-075.92472204,38.10,04
VA1B,19.99385800,079.21801900,19.99548600,079.22696900,30.48,08
PALR,67.50239755,-148.49243993,67.50663577,-148.47400453,18.29,03
5CD,68.06270731,-149.58545351,68.06817157,-149.57402483,24.38,01
0N4,39.19929722,-075.48765034,39.20537166,-075.48330522,8.53,04
OP1Y,32.06986700,073.77901100,32.08581100,073.80133300,22.86,05
FB06,-18.52170000,025.48140000,-18.51160000,025.48530000,17.98,02
VICG,30.67851700,076.77547200,30.66842500,076.80161400,51.21,11
99R,31.30992949,-092.61329115,31.30376605,-092.60977275,30.48,15
2W9,38.11818166,-076.39465053,38.11818166,-076.38802615,18.29,10
MN93,46.10737041,-094.51825461,46.10367235,-094.51565317,15.24,15
KAXN,45.87163300,-095.40207500,45.86103100,-095.38902500,30.48,13
KAXN,45.86259200,-095.39966900,45.86992200,-095.38747200,22.86,04
KCHD,33.26572500,-111.81416400,33.27439200,-111.80202500,22.86,04R
KCHD,33.26411400,-111.81995300,33.27194700,-111.80898600,22.86,04L
38MN,47.41129377,-094.77734624,47.41083455,-094.76764210,15.24,09
KCQB,35.72957500,-096.82025000,35.71858900,-096.82030600,18.29,17
SA3X,-33.33046452,-062.03383918,-33.33620214,-062.03282748,29.87,17
92T,29.96742271,-102.93791782,29.96628561,-102.92963052,22.86,09
ZSCN,28.85337200,115.89439400,28.87662800,115.90560800,45.11,03
ZSFZ,25.92051400,119.65517500,25.94961400,119.67136900,45.72,03
5MN9,48.42685660,-096.12839098,48.42030950,-096.12942792,22.86,18
VYCZ,21.93169400,096.08823900,21.94938300,096.09093600,30.48,01
YCNP,-13.14337910,130.14150481,-13.16161934,130.14488997,120.09,16
VTBC,12.63617141,102.02598764,12.62672459,102.02575436,49.99,17
KCNU,37.67369200,-095.48586700,37.66208600,-095.48756400,22.86,18
KCNU,37.66893600,-095.48748100,37.66893600,-095.47998100,41.15,08
VTZ2,07.34809363,099.41953743,07.34806628,099.41720201,20.12,9
SBLE,-12.47842800,-041.28570000,-12.48615000,-041.26823600,29.87,14
SSCD,-18.84564545,-052.49156767,-18.82991010,-052.48176566,29.87,05
CYMT,49.76402500,-074.53448300,49.77970000,-074.52146100,45.72,05
CO18,39.47370876,-104.26296206,39.46070456,-104.26029406,15.24,16
CO18,39.46877945,-104.26693548,39.46563387,-104.25632064,15.24,10
72TE,28.88548900,-099.99460000,28.87334400,-099.98663300,15.24,15
SBCH,-27.13245600,-052.66890600,-27.13598300,-052.64420000,44.20,11
47OH,41.19955700,-082.57891900,41.20054800,-082.56809700,15.24,09
1B8,43.04763591,-073.36864946,43.05251797,-073.36379556,24.38,05
1B8,43.04846639,-073.36948999,43.05168749,-073.36295503,27.43,07
CYLD,47.82194400,-083.35694400,47.82138900,-083.33666700,30.48,10
CYLD,47.81694400,-083.35666700,47.82333300,-083.34888900,22.86,05
67CA,37.07377400,-120.38320400,37.07167100,-120.37326200,6.10,09
CD10,37.67373189,-106.56109619,37.67627477,-106.55120827,15.24,06
CD10,37.67514692,-106.56134745,37.67485974,-106.55095701,15.24,08
EZ2,64.90411584,-138.26686228,64.89588816,-138.26652372,45.72,15
00I,40.29440165,-082.73701660,40.29516667,-082.72555230,45.72,09L
00I,40.29414189,-082.73563444,40.29459611,-082.72882756,30.48,09R
0OK5,35.88621469,-097.40073040,35.89165975,-097.39990516,30.48,36
UIAR,56.90861902,118.25996140,56.92025598,118.28060382,35.05,04
SLCN,-17.58902608,-069.44962639,-17.59153112,-069.43092781,28.65,10
SA3Y,-27.21638889,-061.21320014,-27.21638889,-061.20513319,39.93,09
SA3Y,-27.21101092,-061.20916667,-27.22176686,-061.20916667,29.87,18
SA3Z,-27.31043067,-061.21291568,-27.30679155,-061.20986209,17.98,04
UA34,41.27082200,067.96468600,41.28211100,067.97724400,39.62,03
KCNC,41.02076900,-093.36346700,41.01853900,-093.34927200,22.86,10
KCNC,41.02342200,-093.36440600,41.01573600,-093.36441700,22.86,17
KMKC,39.11495521,-094.59527133,39.13370679,-094.58985068,46.02,01
KMKC,39.11629435,-094.59851424,39.12715565,-094.58744976,46.02,03
KCCY,43.07705700,-092.61756900,43.07070900,-092.60535400,22.86,12
KCCY,43.06929000,-092.61219800,43.07421100,-092.60549200,48.77,04
KCCY,43.07318900,-092.61206800,43.06855800,-092.61206800,51.82,17
52K,39.50040948,-096.17484194,39.49402606,-096.17571140,19.81,18
74XS,31.42506291,-101.48307602,31.41245263,-101.47993510,15.24,16
KSTS,38.51527500,-122.81261100,38.50232800,-122.80568300,46.02,14
KSTS,38.50315800,-122.82095600,38.51515600,-122.81243900,29.87,01
FVCP,-17.75520000,030.91954200,-17.74886700,030.92858300,17.07,06
FVCP,-17.74888900,030.92152500,-17.75439200,030.92807500,17.98,14
T05,26.56524200,-097.44186400,26.56044700,-097.43365400,15.24,12
2M8,35.28382867,-089.93096942,35.27424533,-089.93186858,22.86,18
2M8,35.28382800,-089.93096900,35.27424200,-089.93186900,22.86,18L
2M8,35.27946063,-089.93636964,35.27507337,-089.93651036,22.86,18R
KCHS,32.91302200,-080.04811900,32.89217800,-080.03232800,60.96,15
KCHS,32.88479400,-080.04560300,32.90232500,-080.03617500,45.72,03
KJZI,32.70486047,-080.01235412,32.70505353,-079.99491586,29.87,09
KJZI,32.69166369,-080.00523443,32.70157496,-079.99755677,46.02,04
09M,33.99566900,-090.07554700,33.98743100,-090.07520300,15.24,18
KCRW,38.36957800,-081.60170000,38.38135000,-081.58558900,45.72,05
KCRW,38.37517200,-081.59775800,38.36498100,-081.58741400,45.72,15
YBCV,-26.40792986,146.25756512,-26.41799900,146.26798700,29.87,12
YBCV,-26.41274356,146.26208651,-26.42236300,146.26171900,22.86,18
LFQV,49.78646700,004.63742800,49.78139400,004.65670800,29.87,11
CYML,47.60111100,-070.23111100,47.59388600,-070.21666700,45.72,15
KCVX,45.30417500,-085.28580600,45.30534700,-085.26820300,22.86,09
KCVX,45.30361900,-085.27117800,45.30607500,-085.26762800,60.96,04
LA36,32.41761202,-093.23496493,32.42158630,-093.23370341,21.34,01
7WI7,45.16247600,-090.14930584,45.15523454,-090.14930584,30.48,18
CYCL,47.99250000,-066.34333100,47.98833600,-066.31944200,45.72,12
53OH,41.13416833,-084.45695814,41.13481889,-084.44460576,30.48,09
CJP9,59.59907767,-109.14395830,59.60292633,-109.12764770,27.13,04
KCLT,35.22537349,-080.96749241,35.20070963,-080.96537061,46.02,18R
KCLT,35.22748763,-080.95324341,35.20008263,-080.95088542,46.02,18C
KCLT,35.22532088,-080.93627394,35.20104774,-080.93419130,46.02,18L
KCLT,35.20904308,-080.95001987,35.22270671,-080.93121962,46.02,05
YCHA,-20.43332196,143.84919851,-20.43140692,143.85656756,15.85,7
53FD,30.47692944,-084.03713088,30.47625222,-084.03153968,38.10,10
KCHO,38.13099681,-078.45677375,38.14626400,-078.44892296,46.02,03
CCH4,52.76377128,-056.12084222,52.76622872,-056.11026218,22.86,10
CYYG,46.28003494,-063.12751553,46.29899906,-063.12316554,46.02,03
CYYG,46.29433131,-063.12894977,46.29697871,-063.10947354,60.96,10
YCHL,-36.28614962,143.33511220,-36.29427436,143.32734958,14.02,03
5TA1,31.19062289,-097.40826210,31.19639377,-097.40619958,18.29,01
XCHA,55.70482155,-002.38671660,55.71004617,-002.36702624,46.02,07
YCHT,-20.04753575,146.26637197,-20.04009362,146.28102332,29.87,06
YCHT,-20.04694599,146.26861719,-20.03811827,146.27113513,29.87,01
SFCS,-51.71868714,-060.06596280,-51.71952153,-060.06025853,29.87,10
SFCS,-51.72027513,-060.05741663,-51.71949366,-060.06030329,29.87,11
SFCS,-51.71979941,-060.06235552,-51.71879594,-060.05788061,29.87,07
LFOR,48.45708989,001.51415365,48.45673598,001.52550858,24.99,10R
LFOR,48.45817350,001.51339413,48.45786190,001.52562493,99.97,10L
SA4A,-35.54633855,-058.05539846,-35.53810589,-058.04849043,22.86,04
6NA5,46.91683494,-102.01385240,46.90873450,-102.00424984,30.48,13
KCXE,36.79297200,-078.50209200,36.78367500,-078.50100300,15.24,18
9K0,38.36177229,-096.55473228,38.35547881,-096.55417106,47.24,17
OP19,32.42214400,071.45356700,32.42683600,071.46347800,15.24,06
LFFH,49.07323770,003.36452451,49.06623630,003.35704149,60.05,22
LFTQ,47.73916157,-001.18534707,47.74083843,-001.19465293,39.93,29
LFOC,48.05958600,001.36133600,48.05669700,001.39191400,45.11,10
LFFU,46.87079734,002.37169989,46.87142466,002.38218811,60.05,09
LFLX,46.85055600,001.71916700,46.87694400,001.74416700,45.11,04
LFEJ,46.83914721,001.61779996,46.84474079,001.62442204,79.86,04
VTX5,17.39422138,101.30644009,17.38347862,101.31129391,20.12,18
FE2,58.70411296,-118.68301960,58.69588904,-118.68357240,30.48,16
LFCA,46.78469576,000.55094165,46.78063624,000.55125235,10.06,18
NZCI,-43.81376100,-176.47330800,-43.81000000,-176.45722200,45.11,05
CNZ3,42.30138900,-082.08833300,42.31138900,-082.07555600,22.86,06
KCQX,41.68543300,-069.99333300,41.69136700,-069.98571100,30.48,06
LFQH,47.84807548,004.58280770,47.83995252,004.57864030,99.97,20
YCTH,-21.96676681,140.30355936,-21.97415110,140.29834364,32.00,3
YCWO,-37.83667135,142.71790326,-37.82996800,142.71909800,49.99,1
IL60,40.74660253,-088.29197840,40.73957913,-088.29034384,22.86,17
IL60,40.74261452,-088.29472653,40.74356714,-088.28759571,22.86,08
53J,30.73119306,-084.83108231,30.73474470,-084.82709215,30.48,05
4GA6,33.66360650,-084.68211102,33.66050126,-084.67886788,15.24,14
92F,34.37972200,-098.68777500,34.37027800,-098.68777500,18.29,17
EG17,52.48513791,000.08903532,52.49058394,000.09005357,17.98,01
EG17,52.48765635,000.08643041,52.48963988,000.09212346,38.10,6
EG17,52.48662950,000.08701079,52.49030513,000.09087859,11.89,3
EG17,52.48730327,000.08635560,52.48631601,000.09181650,7.92,10
EG17,52.48838889,000.08729124,52.48568217,000.08907781,7.92,15
VE91,27.19631900,096.99836100,27.19081400,097.00897800,21.34,12
NY70,44.03878199,-076.12787412,44.04466189,-076.12976256,6.10,36
LFJA,48.07870718,005.04823252,48.09214412,005.05020376,29.87,01
KDKK,42.49007500,-079.27731400,42.49888600,-079.26306900,30.48,06
KDKK,42.49757800,-079.27704700,42.48930000,-079.26728100,30.48,15
KJHW,42.14814461,-079.26813573,42.15566139,-079.25135528,29.87,07
KJHW,42.15814344,-079.26327409,42.15215356,-079.24871560,29.87,13
65NY,42.28185069,-079.44003588,42.28604263,-079.44783468,22.86,32
LFDW,46.58116126,000.63872201,46.58557414,000.64594781,81.99,5
LFPX,48.84013700,001.97612000,48.84465300,001.98495000,60.05,05R
LFPX,48.84289000,001.97647500,48.84134200,001.98572100,79.86,10
SNXW,-00.20289509,-049.97166699,-00.19766091,-049.96222421,17.07,08
LPCH,41.72015194,-007.45222121,41.71319006,-007.44777259,23.16,16
FQ4,51.05450100,-113.62952353,51.05450100,-113.61206847,30.48,07
UWKS,56.08678100,047.32805600,56.09375600,047.36644700,49.07,06
KSLH,45.65418900,-084.52724200,45.65420600,-084.51159700,22.86,09
KSLH,45.65459400,-084.51976100,45.65038100,-084.51801700,22.86,16
AZ99,32.54565606,-114.64070492,32.54528282,-114.63225620,18.29,08
OI27,39.55827386,-081.57251976,39.55520614,-081.56662080,15.24,13
SYCJ,06.49189700,-058.26080800,06.50641900,-058.24630300,45.11,06
SYCJ,06.49858900,-058.26243600,06.49859200,-058.24865300,45.11,11
82LL,42.12946833,-088.99546602,42.12946833,-088.98917844,21.34,09
YCPI,-26.63013313,145.01093903,-26.61806663,145.01628538,73.15,2
PACK,60.15708900,-164.28450800,60.15011300,-164.28470000,9.14,16
PACK,60.14073346,-164.27611362,60.13390210,-164.27731393,22.86,17
17S,45.32367334,-123.05870451,45.32378220,-123.04983439,15.24,07
KCLS,46.68388100,-122.98313100,46.67017800,-122.98236400,45.72,16
DABS,35.43845800,008.10681700,35.42801700,008.13736700,45.11,11
DABS,35.43567500,008.10810600,35.42429200,008.13057500,29.87,12
S10,47.86255800,-119.94766100,47.86946100,-119.93774200,18.29,02
UT1J,39.41484700,053.19093300,39.40606700,053.20552200,35.05,12
LFPH,48.89730399,002.60267500,48.89549601,002.61113900,99.97,11
LFPH,48.89404401,002.60315609,48.89829999,002.60821391,99.97,04
49X,34.53416800,-114.43111000,34.52055700,-114.43111000,22.86,16
EDCJ,50.74580707,012.83141608,50.74897093,012.84319592,19.81,07
AK13,65.05225465,-146.05385495,65.05139645,-146.04100895,15.24,07
AK28,64.81977120,-147.91167888,64.80828434,-147.92543224,18.29,18
1NK8,42.19117219,-075.84492633,42.19231279,-075.83768369,44.20,09
1NK8,42.19402307,-075.84195928,42.18946191,-075.84065074,44.20,18
PFCB,60.08140436,-147.99260777,60.07320674,-147.99117001,22.86,15
OR88,45.66834881,-119.97473277,45.66135785,-119.97089279,30.48,14
LA81,30.00857228,-092.27956576,29.99461716,-092.28069258,25.91,18
ZUCG,30.93870859,104.33339117,30.92918141,104.34489283,45.72,14
VOMM,12.98413900,080.15295300,12.99599200,080.18444200,45.11,07
VOMM,13.00193900,080.16583600,12.99336900,080.18253600,45.11,12
KCWF,30.22383511,-093.15051970,30.19735289,-093.13587030,60.96,15
22V,39.83711177,-103.59045092,39.82952599,-103.58888632,6.10,16
6OR2,45.61089386,-121.27543024,45.61101114,-121.26582478,22.86,07
RKTU,36.71013300,127.48683900,36.72533300,127.51087200,60.96,06L
RKTU,36.70787500,127.48750000,36.72291700,127.51145000,45.72,06R
KCQW,34.71053300,-079.96482500,34.71521700,-079.94918300,22.86,08
LFRC,49.65220000,-001.48686400,49.64810300,-001.45366400,45.11,10
XIAI,52.08323214,113.42114112,52.06379506,113.44479815,39.93,15
GMTA,35.18848600,-003.84132200,35.16610600,-003.83778900,45.11,18
UKKE,49.42523900,031.98659700,49.40589400,032.00396700,42.06,15
UK61,49.74630600,023.65752500,49.72943600,023.68032800,56.39,13
UKLN,48.26821700,025.97402200,48.25042800,025.98763900,42.06,15
45AK,63.96452008,-145.47542130,63.95913768,-145.46476260,12.19,11
MU19,37.55485368,-093.39991857,37.54856020,-093.40047367,15.24,18
KJSO,31.87460600,-095.22258100,31.86404400,-095.21221900,22.86,14
47A,34.30709700,-084.42767500,34.31408600,-084.42014200,22.86,04
KCKP,42.73633600,-095.55530600,42.72537500,-095.55601400,22.86,18
KCKP,42.73072200,-095.55723900,42.73605600,-095.55583300,30.48,01
4O5,36.79294200,-098.35838300,36.78313600,-098.35854400,15.24,17
18KS,37.37427986,-097.10748719,37.36743180,-097.10703559,60.96,17
2CO1,39.11472017,-104.58281421,39.10637315,-104.58490525,9.14,18
YCHB,-28.42873362,152.08481935,-28.43141900,152.09302800,29.87,11
KTVC,44.74116400,-085.59041100,44.74001100,-085.56544700,46.02,10
KTVC,44.75028300,-085.58768300,44.73553100,-085.58773900,46.02,18
2MD6,38.14143799,-076.47336788,38.14659311,-076.47098212,45.72,03
40IN,39.07701479,-086.15561011,39.07141965,-086.15269823,30.48,16
KNKT,34.91968100,-076.89998300,34.90206700,-076.87899400,60.96,14L
KNKT,34.90303900,-076.88248300,34.88658100,-076.86285600,60.96,14R
KNKT,34.88803100,-076.89771700,34.90379700,-076.87823900,59.74,05R
KNKT,34.90390800,-076.88047800,34.91845800,-076.86251400,60.96,05L
N30,41.51855777,-075.25248083,41.51208777,-075.25048000,15.24,17
XS24,29.83075432,-097.10323457,29.82858900,-097.09507045,6.10,10
5G6,41.66472200,-077.82499700,41.66472200,-077.81194200,54.86,10
65PA,40.89468471,-075.29892366,40.89717029,-075.29366136,30.48,07
YCHY,-32.42833663,150.07397773,-32.42232140,150.08683387,28.04,6
24VA,37.28776423,-076.00306053,37.28862243,-075.99625003,22.86,09
UESS,68.74463166,161.32406809,68.73779734,161.35519160,35.05,13
UUOO,51.82095000,039.21699200,51.80747200,039.24218300,49.07,13
09FD,28.67473034,-082.08752330,28.66747688,-082.08709004,30.48,18
4II4,41.25258039,-086.78793327,41.25861127,-086.78821341,21.34,36
MD50,38.36294908,-076.40901469,38.35952036,-076.40144087,15.24,13
KCPK,36.65957800,-076.32629400,36.67165800,-076.31503300,30.48,05
LB23,42.11663100,024.97797200,42.11165600,025.00790300,51.82,10
XS33,30.06394061,-093.86834882,30.06092661,-093.86088064,13.11,11
KSNC,41.38713900,-072.50788100,41.38048600,-072.50481400,15.24,17
9A6,34.79696700,-081.20039400,34.78353100,-081.19694400,30.48,17
9A6,34.78441700,-081.19965300,34.79237500,-081.18608900,45.72,05
9A6,34.79090836,-081.20387375,34.78775764,-081.18768225,30.48,11
40N,39.98045800,-075.87490000,39.97746400,-075.85603300,30.48,11
LL75,42.42240889,-089.45011528,42.42762055,-089.45011528,30.48,36
YCHQ,-21.60499271,147.60620438,-21.61133300,147.60662000,49.99,17
KFCI,37.41231400,-077.53078100,37.40055600,-077.51889200,30.48,15
CYCS,63.35024000,-090.74115300,63.34409400,-090.72099800,49.99,12
5PS5,40.39558617,-077.07679714,40.39791771,-077.07149454,30.48,07
Y23,45.31015000,-091.63600000,45.30086400,-091.63475000,18.29,17
Y23,45.30803100,-091.64069200,45.30882800,-091.63656900,21.34,07
MMCM,18.50775000,-088.33675000,18.50158300,-088.31694400,46.02,10
CYCQ,55.68535000,-121.63701900,55.68907200,-121.61630000,30.48,05
PAVA,61.53723600,-165.58678900,61.53045300,-165.58095600,14.94,14
CYHR,50.46544200,-059.64460000,50.47250600,-059.62876100,45.72,08
YCHS,-19.64419934,144.13876603,-19.65920958,144.14545929,79.86,15
KSYF,39.76379700,-101.80036400,39.75674400,-101.79395800,15.24,13R
KSYF,39.76336900,-101.79927500,39.75700000,-101.79349200,54.86,13L
KSYF,39.76489400,-101.79244700,39.75889400,-101.79513600,85.34,18
KSYF,39.76300300,-101.79894700,39.76234200,-101.79260800,85.34,09
84D,44.98844400,-101.25678900,44.98030800,-101.24530000,18.29,13
KCYS,41.15675410,-104.82116393,41.15441635,-104.78769423,46.02,09
KCYS,41.16215889,-104.82735686,41.14912299,-104.81028325,46.02,13
5CO0,38.81415202,-102.30987674,38.81919464,-102.30216382,12.19,04
5CO0,38.81777097,-102.30989081,38.81557569,-102.30214975,9.14,10
VTCA,20.18970493,100.40507750,20.18480725,100.40507461,14.94,18
VTCD,19.29192926,100.85672187,19.29684100,100.85787011,28.96,1
VTCC,18.78087200,098.96270000,18.75281900,098.96258600,45.11,18
VTCB,19.49153122,100.28555300,19.50291458,100.28555300,35.05,36
VTCT,19.94048600,099.87597500,19.96419400,099.88988100,45.11,03
VTCR,19.89270139,099.82702119,19.87756324,099.82657154,31.09,18
RCKU,23.47733300,120.39038900,23.44988900,120.39072200,45.11,18R
RCKU,23.46725000,120.39500000,23.45266700,120.39516700,22.56,18L
KPWK,42.12332800,-087.90713100,42.11055300,-087.90040600,45.72,16
KPWK,42.11536100,-087.90707800,42.10971400,-087.89280300,22.86,12
KPWK,42.11050000,-087.90638100,42.11500000,-087.89432200,15.24,06
IL59,41.43197500,-088.25094385,41.43197500,-088.24362671,76.20,09
KCGX,41.86424619,-087.60835463,41.85357781,-087.60758137,45.72,18
KMDW,41.79157200,-087.76106700,41.77923900,-087.74373900,45.72,13C
KMDW,41.77916100,-087.75931700,41.79199700,-087.74305600,45.72,04R
KMDW,41.78136700,-087.76119200,41.79233600,-087.74730000,45.72,04L
KMDW,41.79231700,-087.75793900,41.78259700,-087.74427200,45.72,13L
KMDW,41.78806900,-087.75880300,41.78077200,-087.74855300,18.29,13R
KORD,41.96899478,-087.93153178,41.96906900,-087.88372800,45.72,10
KORD,41.95332800,-087.89941900,41.96992200,-087.87974400,45.72,04R
KORD,41.99043540,-087.93314000,41.97005669,-087.91021480,60.96,14R
KORD,42.00243600,-087.91536900,41.98140600,-087.89171400,45.72,14L
KORD,41.98389700,-087.91835300,41.98390000,-087.88905000,45.72,09R
KORD,41.98165600,-087.91391700,41.99753600,-087.89637200,45.72,04L
KORD,42.00283213,-087.92667583,42.00283075,-087.89908247,45.72,09L
KRFD,42.19023100,-089.11992500,42.20164700,-089.08635600,45.72,07
KRFD,42.18346900,-089.09142200,42.20586400,-089.08855600,45.72,01
MMCT,20.64354700,-088.45942800,20.63904200,-088.43301100,45.11,10
EGHR,50.86376886,-000.76523745,50.85493942,-000.75320919,46.02,14R
EGHR,50.86153300,-000.76148100,50.85660600,-000.75473300,29.87,14L
EGHR,50.85826661,-000.76432603,50.86247200,-000.75415300,43.89,06
EGHR,50.86250000,-000.76264700,50.86167800,-000.75403100,35.97,10
